Price,Close,High,Low,Open,Volume
Ticker,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS
Datetime,,,,,
2026-03-10 06:24:00+00:00,274.44000244140625,274.44000244140625,274.29998779296875,274.3599853515625,15869
2026-03-10 06:25:00+00:00,274.4700012207031,274.5,274.44000244140625,274.44000244140625,8225
2026-03-10 06:26:00+00:00,274.29998779296875,274.489990234375,274.29998779296875,274.489990234375,64123
2026-03-10 06:27:00+00:00,274.2099914550781,274.25,274.2099914550781,274.25,8795
2026-03-10 06:28:00+00:00,274.25,274.25,274.2200012207031,274.25,5300
2026-03-10 06:29:00+00:00,274.42999267578125,274.4599914550781,274.2300109863281,274.2300109863281,14564
2026-03-10 06:30:00+00:00,274.4100036621094,274.45001220703125,274.3500061035156,274.42999267578125,11348
2026-03-10 06:31:00+00:00,274.3999938964844,274.4100036621094,274.32000732421875,274.4100036621094,7425
2026-03-10 06:32:00+00:00,274.3900146484375,274.3999938964844,274.3900146484375,274.3999938964844,10412
2026-03-10 06:33:00+00:00,274.3999938964844,274.3999938964844,274.3500061035156,274.3999938964844,33367
2026-03-10 06:34:00+00:00,274.3999938964844,274.3999938964844,274.32000732421875,274.3999938964844,23839
2026-03-10 06:35:00+00:00,274.3999938964844,274.4200134277344,274.30999755859375,274.3999938964844,8919
2026-03-10 06:36:00+00:00,274.489990234375,274.5,274.4200134277344,274.4200134277344,7276
2026-03-10 06:37:00+00:00,274.489990234375,274.489990234375,274.45001220703125,274.489990234375,5302
2026-03-10 06:38:00+00:00,274.3999938964844,274.489990234375,274.2799987792969,274.4700012207031,13098
2026-03-10 06:39:00+00:00,274.3900146484375,274.4700012207031,274.3900146484375,274.3999938964844,13806
2026-03-10 06:40:00+00:00,274.29998779296875,274.3800048828125,274.2799987792969,274.3800048828125,5044
2026-03-10 06:41:00+00:00,274.29998779296875,274.45001220703125,274.29998779296875,274.29998779296875,8812
2026-03-10 06:42:00+00:00,274.45001220703125,274.4800109863281,274.3500061035156,274.3999938964844,12251
2026-03-10 06:43:00+00:00,274.3599853515625,274.3999938964844,274.29998779296875,274.3299865722656,6380
2026-03-10 06:44:00+00:00,274.0299987792969,274.32000732421875,274.0299987792969,274.32000732421875,37888
2026-03-10 06:45:00+00:00,274.0,274.0799865722656,273.75,273.8800048828125,84046
2026-03-10 06:46:00+00:00,274.17999267578125,274.19000244140625,274.0,274.0,113196
2026-03-10 06:47:00+00:00,274.04998779296875,274.1600036621094,274.0,274.1600036621094,0
2026-03-10 06:48:00+00:00,274.1400146484375,274.1700134277344,274.1099853515625,274.1300048828125,22085
2026-03-10 06:49:00+00:00,274.1400146484375,274.1499938964844,274.04998779296875,274.1300048828125,2386
2026-03-10 06:50:00+00:00,274.0899963378906,274.1499938964844,273.9599914550781,274.1499938964844,19356
2026-03-10 06:51:00+00:00,274.0,274.0899963378906,274.0,274.0799865722656,9626
2026-03-10 06:52:00+00:00,273.70001220703125,274.010009765625,273.70001220703125,274.010009765625,24361
2026-03-10 06:53:00+00:00,273.79998779296875,273.8500061035156,273.6600036621094,273.6700134277344,67132
2026-03-10 06:54:00+00:00,273.7799987792969,273.7900085449219,273.70001220703125,273.7900085449219,12148
2026-03-10 06:55:00+00:00,273.8800048828125,273.8800048828125,273.760009765625,273.7799987792969,6971
2026-03-10 06:56:00+00:00,273.79998779296875,273.92999267578125,273.7099914550781,273.8900146484375,15869
2026-03-10 06:57:00+00:00,273.75,273.82000732421875,273.70001220703125,273.7900085449219,9375
2026-03-10 06:58:00+00:00,273.760009765625,273.80999755859375,273.6700134277344,273.79998779296875,6132
2026-03-10 06:59:00+00:00,273.760009765625,273.8800048828125,273.739990234375,273.75,7595
2026-03-10 07:00:00+00:00,273.82000732421875,273.8999938964844,273.75,273.8999938964844,11687
2026-03-10 07:01:00+00:00,273.8599853515625,273.8900146484375,273.79998779296875,273.79998779296875,18689
2026-03-10 07:02:00+00:00,273.8500061035156,273.8999938964844,273.75,273.8399963378906,17774
2026-03-10 07:03:00+00:00,273.80999755859375,273.8900146484375,273.80999755859375,273.8699951171875,37453
2026-03-10 07:04:00+00:00,273.8500061035156,273.8500061035156,273.80999755859375,273.80999755859375,6753
2026-03-10 07:05:00+00:00,274.1600036621094,274.1600036621094,273.79998779296875,273.8399963378906,27340
2026-03-10 07:06:00+00:00,274.1000061035156,274.1600036621094,274.0,274.1499938964844,9128
2026-03-10 07:07:00+00:00,273.8500061035156,274.04998779296875,273.8500061035156,274.04998779296875,14361
2026-03-10 07:08:00+00:00,273.8900146484375,273.95001220703125,273.79998779296875,273.8699951171875,9635
2026-03-10 07:09:00+00:00,273.8399963378906,273.8900146484375,273.80999755859375,273.8900146484375,3599
2026-03-10 07:10:00+00:00,273.8699951171875,273.8900146484375,273.80999755859375,273.8399963378906,2863
